user,avg_daily_device_connections,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,risk_score_2,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,never_used_device,onboarding_hour,onboarding_month,onboarding_weekday,odd_onboarding,label,avg_daily_device_connections_log,late_hour_device_use_log,missing_disconnects_log,distinct_pcs_used_log,above_avg_daily_counter_log,emails_sent_off_hours_log,total_files_copied_log,active_days_log,avg_files_copied_per_day_log,filetype_doc_log,filetype_exe_log,filetype_jpg_log,filetype_pdf_log,filetype_txt_log,filetype_zip_log,avg_malicious_urls_per_day_log,total_malicious_urls_log,avg_after_hours_browsing_per_day_log,logon_std_dev_hours_log,after_hours_logons_log,weekend_logons_log,logons_on_other_user_pcs_log,after_hours_intensity,file_risk_composite,email_exfil_score,device_anomaly_score,logon_suspicion,ext_email_ratio,ext_email_ratio_zscore,off_hours_email_count,off_hours_email_ratio,bcc_abuse_flag,bcc_usage_rate,attachment_density,high_attachment_flag,unique_recipient_count,recipient_spread_zscore,email_exfil_composite,total_files_copied,avg_files_per_day,files_copy_volume_zscore,after_hours_file_ratio,after_hours_file_spike,exe_file_ratio,zip_file_ratio,risky_filetype_score,sensitive_doc_ratio,file_staging_composite,after_hours_logon_count,after_hours_logon_zscore,weekend_logon_count,weekend_logon_flag,other_pc_logon_count,other_pc_logon_flag,logon_time_std,logon_erratic_flag,late_hour_device_use,off_hours_intensity,temporal_anomaly_composite,malicious_url_avg,malicious_url_total,malicious_url_flag,malicious_url_zscore,distinct_domain_avg,domain_spread_zscore,after_hours_browsing_avg,after_hours_browse_flag,network_anomaly_composite,distinct_pcs_used,multi_pc_flag,missing_disconnects,missing_disc_zscore,never_used_device_flag,avg_device_connections,device_conn_zscore,device_anomaly_composite,email_file_exfil_chain,dual_off_hours_signal,network_file_chain,lateral_movement_score,exfil_chain_score
FKK0055,1.202797203,27.0,0.188811189,0.0,8.723542117,645.0,0.495716218,0.810844268,0.0,0.6,127.0,4.732283465,377.0,3.0,27.0,132.0,26.0,36.0,0.0,0.6,95.17647059,5.571428571,78.0,34.70588235,0.0,0.8,10.58036702,17.31169905,2.431188089,0.0,213.0,25.0,1.2,3.2,0,9,1,4,0,0,0.789728009,0.0,0.0,0.693147181,3.33220451,0.0,6.400257445,4.852030264,1.746113962,5.934894196,1.386294361,3.33220451,4.890349128,3.295836866,3.610917913,1.882731247,4.369447852,0.0,1.232906583,0.0,5.365976015,3.258096538,0.0,81.0,3.506416015,1.0,263.0,0.495716218,0.750489088600509,0.0,0.0,1,0.502352067,0.810844268,1,645.0,0.38403303509979353,1.336885841545309,601.0,4.732283465,58.634146341463314,0.0,0,0.0049833887043189366,0.059800664451827246,15.029900332225916,0.845514950166113,1.107663463479997,0.0,0.0,213.0,1,25.0,1,2.431188089,0,0.0,0.0,1.8,5.571428571,78.0,1,0.7173041894065809,34.70588235,0.3495516875462428,0.0,0,0.19105453916398196,1.0,0,0,0.0,0,1.202797203,0.9974023837117877,-0.23862420049033908,0.04369210592147515,0.0,0.06478405315614619,0.0,1.1528610171443803
FMG0527,3.0,0.0,0.0,0.2,2.936802974,223.0,0.329762816,0.763291139,0.0,0.4,2.0,11.5,15.0,0.0,3.0,4.0,1.0,0.0,1.0,0.4,27.58333333,1.666666667,10.0,16.16666667,0.0,0.0,9.144422141,16.9743309,1.508719065,3.0,0.0,0.0,0.6,1.6,0,21,12,3,1,0,1.386294361,2.564949357,0.0,0.693147181,0.0,0.0,3.17805383,1.098612289,2.525728644,2.772588722,0.0,1.386294361,1.609437912,0.693147181,0.0,0.980829253,2.397895273,0.0,0.91977229,1.386294361,0.0,0.0,3.0,10.0,0.739208096,13.0,3.0,0.329762816,-0.9372985213061424,0.0,0.0,0,0.0,0.763291139,1,223.0,-0.7777013076393668,0.022279412512721496,23.0,11.5,2.243902439024385,1.0,1,0.0,0.0,0.0,0.7916666666666666,3.085964668243149,3.0,0.024507912235330664,0.0,0,0.0,0,1.508719065,0,12.0,3.0,0.4,1.666666667,10.0,1,-0.1589556769286012,16.16666667,-0.6478111814013127,0.0,0,-0.27008623919044894,1.0,0,0,0.0,0,3.0,2.487707107791938,-0.1890762503792328,0.041874999999999996,0.0,0.0,0.0,0.5891940579836645
FOB0756,1.183206107,22.0,0.167938931,0.0,2.957142857,302.0,0.537882589,0.526570048,0.0,0.6,54.0,3.055555556,101.0,1.0,10.0,37.0,9.0,7.0,0.0,0.2,28.0,0.0,0.0,19.73333333,0.0,0.0,10.78449165,15.61023026,2.480536978,0.0,159.0,142.0,1.2,2.0,0,9,1,2,0,0,0.780794488,0.0,0.693147181,0.693147181,3.135494216,0.0,5.111987788,4.007333185,1.400087683,4.624972813,0.693147181,2.397895273,3.63758616,2.302585093,2.079441542,0.0,0.0,0.0,1.247186586,0.0,5.075173815,4.96284463,0.0,17.0,0.837560032,3.0,443.0,0.537882589,1.1793316291621487,0.0,0.0,0,0.495974235,0.526570048,0,302.0,-0.5602202339986235,0.8114030703680045,165.0,3.055555556,16.09756097560973,0.0,0,0.006024096385542169,0.04216867469879518,11.180722891566264,0.8313253012048193,1.0077525332727133,0.0,0.0,159.0,1,142.0,1,2.480536978,0,0.0,0.0,1.8,0.0,0.0,0,-0.532969034658472,19.73333333,-0.4559335446124626,0.0,0,-1.6034195725237825,1.0,0,1,0.30461744394418355,0,1.183206107,0.9811567474555761,-0.23916431685831394,0.029327670697379106,0.0,0.0,0.0,0.5791318599732729
FSC0601,2.224561404,21.0,0.073684211,0.0,13.66013072,662.0,0.443790465,0.204066986,0.0,0.2,204.0,3.200980392,413.0,3.0,32.0,121.0,41.0,43.0,0.0,0.6,150.5833333,16.62791667,187.0,33.25,0.0,1.0,8.165317215,16.72250086,1.044000774,0.0,0.0,18.0,0.6,2.4,0,11,1,0,0,0,1.170796942,0.0,1.791759469,0.693147181,3.091042453,0.0,6.483107351,5.323009979,1.435317925,6.025865974,1.386294361,3.496507561,4.804021045,3.737669618,3.784189634,2.86948382,5.236441963,0.0,0.714909051,0.0,0.0,2.944438979,0.0,95.0,1.237102179,11.0,36.0,0.443790465,0.22239119188807457,0.0,0.0,0,0.478229665,0.204066986,0,662.0,0.43083275980729524,0.27803830709206134,653.0,3.200980392,63.70731707317062,0.0,0,0.0045871559633027525,0.06574923547400612,16.31804281345566,0.8165137614678899,1.1024692898774378,0.0,0.0,0.0,0,18.0,1,1.044000774,0,0.0,0.0,1.0,16.62791667,187.0,1,3.198468732074756,33.25,0.27122890288752777,0.0,0,1.6506745591575331,1.0,0,5,1.5230872197209178,0,2.224561404,1.8446857388168043,-0.153811077070276,0.020509984827424044,0.0,0.07033639143730887,0.0,0.7663020357361946
FTM0406,4.5,0.0,0.0,0.2,8.754098361,384.0,0.47766323,0.0,0.0,0.2,2.0,16.5,22.0,0.0,1.0,9.0,0.0,1.0,1.0,0.6,89.75,5.555555556,50.0,32.08333333,0.0,0.4,7.971192548,17.79149487,1.061783714,3.0,0.0,0.0,0.6,2.0,0,20,11,0,0,0,1.704748092,2.890371758,0.0,0.693147181,0.0,0.0,3.526360525,1.098612289,2.862200881,3.135494216,0.0,0.693147181,2.302585093,0.0,0.693147181,1.880312867,3.931825633,0.0,0.723571489,1.386294361,0.0,0.0,3.0,12.0,0.0,18.0,3.0,0.47766323,0.5668856848679752,0.0,0.0,0,0.0,0.0,0,384.0,-0.33448038540949754,-0.2735981861408937,33.0,16.5,3.219512195121949,1.0,1,0.0,0.029411764705882353,6.823529411764706,0.911764705882353,3.272910728040144,3.0,0.024507912235330664,0.0,0,0.0,0,1.061783714,0,17.0,3.0,0.4,5.555555556,50.0,1,0.7137421576248253,32.08333333,0.2084651896225722,0.0,0,0.11325053555489278,1.0,0,0,0.0,0,4.5,3.731560661687907,-0.14772202742191157,0.02535083462067389,0.0,0.029411764705882353,0.0,0.6427658960070154
GCL0016,1.264150943,24.0,0.226415094,0.0,10.63402062,682.0,0.421146421,0.50484731,0.0,0.4,62.0,3.209677419,128.0,1.0,18.0,31.0,7.0,14.0,0.0,0.2,107.7692308,4.222222222,38.0,31.46153846,0.0,0.4,10.10211946,17.79472154,2.46535256,0.0,77.0,18.0,1.2,2.2,0,13,1,3,0,0,0.817199829,0.0,0.693147181,0.693147181,3.218875825,0.0,5.298317367,4.143134726,1.437386022,4.859812404,0.693147181,2.944438979,3.465735903,2.079441542,2.708050201,1.652923024,3.663561646,0.0,1.242814376,0.0,4.356708827,2.944438979,0.0,31.0,2.260948441,3.0,113.0,0.421146421,-0.007904399770727998,0.0,0.0,0,0.0,0.50484731,0,682.0,0.48589125946317957,-0.5207542249702528,199.0,3.209677419,19.41463414634143,0.0,0,0.005,0.07,17.400000000000002,0.795,1.016986565295653,0.0,0.0,77.0,1,18.0,1,2.46535256,0,0.0,0.0,1.8,4.222222222,38.0,1,0.4145314713511654,31.46153846,0.17501419977788885,0.0,0,-0.08576940066379067,1.0,0,1,0.30461744394418355,0,1.264150943,1.0482790954076604,-0.23693270966152205,0.0029297435151329505,0.0,0.07500000000000001,0.0,0.37878044103753566
GCS0571,1.179487179,21.0,0.179487179,0.0,1.0,128.0,0.272559853,0.195783133,0.0,0.2,107.0,5.271028037,364.0,8.0,32.0,108.0,23.0,29.0,0.0,0.6,9.5,1.0,4.0,6.833333333,0.0,0.0,10.58352058,18.33033271,2.477182458,0.0,0.0,13.0,0.9,1.7,0,18,1,1,0,0,0.77908961,0.0,0.693147181,0.693147181,3.091042453,0.0,6.336825731,4.682131227,1.835940303,5.899897354,2.197224577,3.496507561,4.691347882,3.17805383,3.401197382,0.693147181,1.609437912,0.0,1.246222327,0.0,0.0,2.63905733,0.0,82.0,0.053362622,3.0,26.0,0.272559853,-1.5190669637593355,0.0,0.0,0,0.490963855,0.195783133,0,128.0,-1.0392291810048175,0.009820526452201184,564.0,5.271028037,55.024390243902346,0.0,0,0.01415929203539823,0.05132743362831858,15.1929203539823,0.8353982300884957,1.085938459946181,0.0,0.0,0.0,0,13.0,1,2.477182458,0,0.0,0.0,1.0,1.0,4.0,1,-0.3085610200654312,6.833333333,-1.1499208862836168,0.0,0,-0.27008623919044894,1.0,0,1,0.30461744394418355,0,1.179487179,0.9780728795825876,-0.2392668457767634,0.01446933597903454,0.0,0.06548672566371681,0.0,0.21572339914696825
GHH0288,2.244514107,23.0,0.072100313,0.0,1.0,129.0,0.34521576,0.654761905,0.0,0.4,299.0,5.227424749,1004.0,7.0,85.0,303.0,80.0,84.0,0.0,0.6,9.333333333,2.0,10.0,5.833333333,0.0,0.0,9.575636689,17.29400234,2.376251706,9.0,2.0,47.0,1.8,2.8,0,9,1,0,0,0,1.176965603,0.0,1.609437912,0.693147181,3.17805383,0.0,7.355001921,5.703782475,1.828962884,6.91274282,2.079441542,4.454347296,5.717027701,4.394449155,4.442651256,1.098612289,2.397895273,0.0,1.216766131,2.302585093,1.098612289,3.871201011,9.0,189.0,0.226034128,9.0,105.0,0.34521576,-0.7801382154283439,0.0,0.0,0,0.494047619,0.654761905,0,129.0,-1.0364762560220235,0.01407236883781299,1563.0,5.227424749,152.4878048780485,0.0,0,0.004475703324808184,0.05370843989769821,13.498721227621484,0.8356777493606138,1.3923750653784386,9.0,0.073523736705992,2.0,1,47.0,1,2.376251706,0,0.0,9.0,1.8,2.0,10.0,1,-0.08415300547239034,5.833333333,-1.2037183546427288,0.0,0,-0.27008623919044894,1.0,0,4,1.2184697757767342,0,2.244514107,1.861231232507725,-0.16849186358184304,0.018668907944426626,0.0,0.058184143222506396,0.0,0.7117786954063395
GHL0460,3.666666667,0.0,0.0,0.2,1.0,105.0,0.390670554,0.516129032,0.0,0.4,2.0,20.5,27.0,0.0,1.0,7.0,4.0,2.0,1.0,0.8,9.5,0.0,0.0,8.083333333,0.0,0.0,7.994409722,17.895983,1.056930583,2.0,0.0,0.0,0.6,2.0,0,2,11,2,1,0,1.540445041,2.397895273,0.0,0.693147181,0.0,0.0,3.737669618,1.098612289,3.068052935,3.33220451,0.0,0.693147181,2.079441542,1.609437912,1.098612289,0.0,0.0,0.0,0.721214864,1.098612289,0.0,0.0,2.0,14.0,0.201636415,11.0,2.0,0.390670554,-0.3178515903909178,0.0,0.0,0,0.0,0.516129032,0,105.0,-1.1025464556090847,-0.6671122506644607,41.0,20.5,3.9999999999999925,1.0,1,0.0,0.047619047619047616,11.047619047619047,0.8095238095238095,3.1934360745998758,2.0,0.01633860815688712,0.0,0,0.0,0,1.056930583,0,10.0,2.0,0.4,0.0,0.0,0,-0.532969034658472,8.083333333,-1.0826740508347266,0.0,0,-1.6034195725237825,1.0,0,0,0.0,0,3.666666667,3.040530909799892,-0.17069659572234466,0.0,0.0,0.0,0.0,0.12016896665010836
GKO0078,1.53164557,21.0,0.088607595,0.0,17.39130435,919.0,0.409771394,0.690666667,0.0,0.8,214.0,4.401869159,604.0,6.0,41.0,190.0,47.0,54.0,0.0,0.6,178.0833333,5.888888889,53.0,36.0,0.0,0.8,9.724920848,15.98456483,2.788311258,0.0,0.0,127.0,0.9,3.1,0,12,1,1,0,0,0.928869514,0.0,1.386294361,0.693147181,3.091042453,0.0,6.849066283,5.370638028,1.686745034,6.405228458,1.945910149,3.737669618,5.252273428,3.871201011,4.007333185,1.929909808,3.988984047,0.0,1.331920341,0.0,0.0,4.852030264,0.0,126.0,4.922007699,7.0,254.0,0.409771394,-0.12359126970879411,0.0,0.0,1,0.501666667,0.690666667,0,919.0,1.1383344803854094,0.2893529562966065,942.0,4.401869159,91.90243902439009,0.0,0,0.006362672322375398,0.05726405090137858,14.761399787910925,0.8419936373276776,1.2107251378474384,0.0,0.0,0.0,0,127.0,1,2.788311258,1,0.0,0.0,1.6,5.888888889,53.0,1,0.7885448290810363,36.0,0.4191719408750861,0.0,0,0.2714990195356343,1.0,0,3,0.9138523318325507,0,1.53164557,1.2700951903690116,-0.20337615205795717,0.022793581988689735,0.0,0.06362672322375398,0.0,0.7506168432918875
GNS0178,1.266666667,28.0,0.233333333,0.0,8.616959064,517.0,0.517234176,0.652527995,0.0,0.6,120.0,25.06456166,2008.0,19.0,143.0,594.0,153.0,132.0,0.007871433,0.8,88.83333333,1.0,2.0,26.33333333,0.0,0.0,9.360327909,17.02675995,3.035965704,30.0,2.0,26.0,1.8,3.2,0,11,1,2,0,0,0.818310324,0.693147181,0.693147181,0.693147181,3.36729583,0.0,8.02289687,4.795790546,3.260576601,7.605392365,2.995732274,4.9698133,6.388561406,5.036952602,4.890349128,0.693147181,1.098612289,0.0,1.395245605,3.433987204,1.098612289,3.295836866,30.0,321.0787143,2.908307954,4.0,84.0,0.517234176,0.9693321039602768,0.0,0.0,0,0.497455039,0.652527995,0,517.0,0.03165863730213351,0.7109402162821219,3049.0,25.06456166,297.4634146341458,0.007871433,1,0.006229508196721312,0.043278688524590166,11.485901639344263,0.8531147540983607,1.8884422011175481,30.0,0.24507912235330664,2.0,1,26.0,1,3.035965704,1,1.0,30.0,2.80490864072579,1.0,2.0,1,-0.3085610200654312,26.33333333,-0.1008702534423227,0.0,0,-0.25005219314075644,1.0,0,1,0.30461744394418355,0,1.266666667,1.0503652235663414,-0.23686335245405868,0.05122326926954209,0.0,0.04950819672131148,0.0,1.494799292208056
GTD0219,4.059322034,27.0,0.228813559,0.4,10.69491525,228.0,0.579452712,0.558637084,0.0,0.6,111.0,11.54054054,830.0,5.0,56.0,254.0,72.0,64.0,0.471506635,0.8,108.0,8.75,105.0,42.33333333,0.0,1.0,11.06728968,13.16793878,7.419121232,257.0,0.0,370.0,1.5,4.3,0,3,1,0,1,1,1.621232489,5.488937726,0.693147181,1.773255998,3.33220451,0.0,7.156176637,4.718498871,2.52896664,6.722629795,1.791759469,4.043051268,5.541263545,4.290459441,4.17438727,2.277267285,4.663439094,0.0,2.130505456,5.552959585,0.0,5.916202063,257.0,147.7150664,3.461984426,247.89,997.0,0.579452712,1.6021101784183769,0.0,0.0,0,0.492868463,0.558637084,0,228.0,-0.7639366827253958,1.0840464646828014,1281.0,11.54054054,124.97560975609736,0.471506635,1,0.0039001560062402497,0.0499219968798752,12.486739469578783,0.8455538221528861,2.3474695478028917,257.0,2.0995111481599937,0.0,0,370.0,1,7.419121232,1,241.0,257.0,2.449972326919395,8.75,105.0,1,1.4306010930306359,42.33333333,0.7598892403034714,0.0,0,0.8427622199359689,4.89,1,1,0.30461744394418355,0,4.059322034,3.3661347589327426,0.0901287093391932,0.08091393467248666,0.0,0.05382215288611544,1.0,2.1086435533171906
GZC0735,1.47037037,25.0,0.092592593,0.0,14.65413534,872.0,0.294521975,0.599281683,0.0,0.4,122.0,2.491803279,183.0,4.0,18.0,57.0,13.0,29.0,0.0,0.6,146.1428571,7.214285714,101.0,32.42857143,0.0,1.0,10.34961776,16.20613749,2.552874345,0.0,90.0,96.0,1.2,3.2,0,14,1,0,0,0,0.904368087,0.0,1.098612289,0.693147181,3.258096538,0.0,5.720311777,4.812184355,1.250418302,5.214935758,1.609437912,2.944438979,4.060443011,2.63905733,3.401197382,2.105874799,4.624972813,0.0,1.26775695,0.0,4.510859507,4.574710979,0.0,70.0,2.586478694,5.0,282.0,0.294521975,-1.2957066894164315,0.0,0.0,0,0.0,0.599281683,0,872.0,1.0089470061940813,-0.42919538454446365,304.0,2.491803279,29.658536585365802,0.0,0,0.013114754098360656,0.09508196721311475,25.101639344262296,0.7868852459016393,1.0691768950898701,0.0,0.0,90.0,1,96.0,1,2.552874345,0,0.0,0.0,1.8,7.214285714,101.0,1,1.0859744991272062,32.42857143,0.22703812538368195,0.0,0,0.3484862417883034,1.0,0,2,0.6092348878883671,0,1.47037037,1.2192836068452209,-0.2202963497768693,0.005006942905399918,0.0,0.10819672131147541,0.0,0.5266662327288396
HAD0246,1.188888889,31.0,0.172222222,0.0,9.796747967,741.0,0.321090496,0.576970954,41.0,0.4,102.0,3.088235294,204.0,3.0,14.0,57.0,21.0,16.0,0.0,0.6,91.44444444,3.461538462,45.0,27.88888889,0.0,0.4,10.27585642,15.07877287,3.576326499,82.0,233.08,71.0,1.8,3.2,0,9,1,6,0,0,0.783394058,1.098612289,1.609437912,0.693147181,3.465735903,3.737669618,5.755742214,4.634728988,1.408113409,5.323009979,1.386294361,2.708050201,4.060443011,3.091042453,2.833213344,1.495493653,3.828641396,0.0,1.520896602,4.418840608,5.455662937,4.276666119,123.0,41.0,1.81494445,11.0,457.08,0.321090496,-1.025498184999362,41.0,0.04098900295243286,0,0.0,0.576970954,0,741.0,0.6483138334480385,-0.4334131891484258,315.0,3.088235294,30.73170731707312,0.0,0,0.00949367088607595,0.05063291139240506,13.949367088607595,0.8259493670886076,1.0237963267400283,82.0,0.6698829344323716,233.08,1,71.0,1,3.576326499,1,2.0,123.0,2.9068615556247654,3.461538462,45.0,1,0.24382793903639627,27.88888889,-0.017185302422381647,0.0,0,-0.2051817098901606,1.0,0,4,1.2184697757767342,0,1.188888889,0.9858691131800537,-0.19759490399820495,0.0047094303556399755,0.02978733922145427,0.060126582278481014,0.0,0.9003351863685347
HAH0760,2.128930818,22.0,0.06918239,0.1,2.892753623,251.0,0.325396825,0.608216433,0.0,0.4,311.0,6.109324759,1231.0,15.0,89.0,341.0,110.0,114.0,0.0,0.6,27.0,0.0,0.0,13.66666667,0.0,0.0,10.47880751,16.51257225,2.385908633,0.0,0.0,0.0,0.3,1.4,0,9,1,0,0,0,1.140691354,0.0,2.564949357,0.693147181,3.135494216,0.0,7.550135342,5.743003188,1.961407269,7.116394144,2.772588722,4.49980967,5.834810737,4.709530201,4.744932128,0.0,0.0,0.0,1.2196223,0.0,0.0,0.0,0.0,273.0,0.572509777,25.0,0.0,0.325396825,-0.9817017418846757,0.0,0.0,0,0.486973948,0.608216433,0,251.0,-0.7006194081211287,0.004319309206896562,1900.0,6.109324759,185.36585365853628,0.0,0,0.007890583903208837,0.05996843766438716,15.743293003682274,0.8269331930562862,1.5083401574862603,0.0,0.0,0.0,0,0.0,0,2.385908633,0,0.0,0.0,0.0,0.0,0.0,0,-0.532969034658472,13.66666667,-0.7823048522990931,0.0,0,-1.6034195725237825,1.0,0,12,3.655409327330202,0,2.128930818,1.7653854426453017,-0.04983145740646733,0.01993420352533754,0.0,0.0,0.0,-0.18834772073897849
HBO0413,2.379194631,39.0,0.130872483,0.1,8.792569659,497.0,0.542006001,0.0,0.0,0.4,215.0,3.213953488,454.0,8.0,34.0,126.0,32.0,37.0,0.0,0.6,89.83333333,2.555555556,23.0,34.0,0.0,0.0,7.953457172,18.03632611,0.107672784,0.0,0.0,0.0,0.0,1.1,0,8,1,0,0,0,1.217637406,0.0,2.397895273,0.693147181,3.688879454,0.0,6.539585956,5.375278408,1.438401278,6.120297419,2.197224577,3.555348061,4.844187086,3.496507561,3.63758616,1.268511325,3.17805383,0.0,0.102261223,0.0,0.0,0.0,0.0,98.0,0.0,21.0,0.0,0.542006001,1.221267760631996,0.0,0.0,0,0.0,0.0,0,497.0,-0.02339986235375087,0.17864947750865837,691.0,3.213953488,67.41463414634136,0.0,0,0.011560693641618497,0.05346820809248555,15.086705202312137,0.838150289017341,1.128764659527689,0.0,0.0,0.0,0,0.0,0,0.107672784,0,0.0,0.0,0.0,2.555555556,23.0,1,0.040518113845702586,34.0,0.3115770041568619,0.0,0,-0.028904811941376143,1.0,0,10,3.046174439441835,0,2.379194631,1.9729131314530393,-0.07339355812025145,0.01879097332023539,0.0,0.06502890173410404,0.0,0.05065500639873973
HCL0651,2.055900621,94.0,0.291925466,0.2,2.956395349,240.0,0.541691662,0.542772861,195.0,0.8,220.0,3.286363636,451.0,5.0,49.0,142.0,36.0,40.0,0.175656985,0.8,26.83333333,1.0,3.0,16.83333333,6.545454545,0.2,11.34508023,20.76340352,2.503268261,3.0,0.0,26.0,1.5,3.5,0,11,1,0,0,1,1.117074352,4.700480366,1.609437912,0.693147181,4.553876892,5.278114659,6.584791392,5.398162702,1.455438736,6.11368218,1.791759469,3.912023005,4.96284463,3.610917913,3.713572067,0.693147181,1.386294361,2.020945335,1.253696322,1.386294361,0.0,3.295836866,1638.0,96.75656985,0.869226155,118.0,55.0,0.541691662,1.2180708543732714,195.0,0.2993520286870637,0,0.0,0.542772861,0,240.0,-0.7309015829318651,0.6688637556793307,723.0,3.286363636,70.53658536585354,0.175656985,1,0.006906077348066298,0.055248618784530384,14.41988950276243,0.819060773480663,1.5009537840538774,3.0,0.024507912235330664,0.0,0,26.0,1,2.503268261,0,109.0,1638.0,1.4,1.0,3.0,1,-0.3085610200654312,16.83333333,-0.6119462028538878,6.545454545,1,0.7299137608095511,1.0,0,4,1.2184697757767342,0,2.055900621,1.7048261959251867,-0.17369183968371077,0.039469699681184335,0.10477321004047228,0.06215469613259668,0.0,1.0056514141973485
HCM0267,8.624277457,1.0,0.002890173,0.1,8.731213873,532.0,0.45025025,0.578616352,0.0,0.4,346.0,23.60404624,5249.0,57.0,398.0,1623.0,414.0,422.04,0.0,0.8,85.0,1.0,2.0,25.41666667,0.0,0.0,7.445472061,15.55438343,0.09033157,0.0,0.0,0.0,0.0,1.3,0,14,1,0,0,0,2.264288808,0.0,2.63905733,0.693147181,0.693147181,0.0,9.00797936,5.84932478,3.202910911,8.565983356,4.060443011,5.988961417,7.392647521,6.02827852,6.047466737,0.693147181,1.098612289,0.0,0.086481843,0.0,0.0,0.0,0.0,1015.08,2.274674675,27.0,0.0,0.45025025,0.28808882118802004,0.0,0.0,0,0.0,0.578616352,0,532.0,0.07295251204404678,-0.41259399401556773,8167.0,23.60404624,796.7804878048767,0.0,0,0.00697845249755142,0.05166993143976494,13.606425073457396,0.841332027424094,3.248917605437119,0.0,0.0,0.0,0,0.0,0,0.09033157,0,0.0,0.0,0.0,1.0,2.0,1,-0.3085610200654312,25.41666667,-0.15018459907952553,0.0,0,-0.27008623919044894,1.0,0,13,3.9600267712743857,0,8.624277457,7.15155877644956,0.14447275685360406,0.016276292306570614,0.0,0.05864838393731636,0.0,0.5888383228944067
HCS0003,2.944444444,102.0,0.298245614,0.1,17.67506141,1011.37,0.574938575,0.810377047,0.0,0.8,339.0,8.982300885,1968.0,19.0,150.0,583.0,139.0,186.0,0.0,0.6,180.5,4.888888889,44.0,49.25,0.0,0.4,8.473747591,17.52244701,0.111245859,0.0,0.0,0.0,0.0,1.9,0,9,1,0,0,0,1.372308119,0.0,2.197224577,0.693147181,4.634728988,0.0,8.021584533,5.828945618,2.300813613,7.585281079,2.995732274,5.017279837,6.369900983,4.941642423,5.231108617,1.773067336,3.80666249,0.0,0.105481781,0.0,0.0,0.0,0.0,429.0,8.235112023,17.0,0.0,0.574938575,1.556200275962619,0.0,0.0,0,0.499505331,0.810377047,1,1011.37,1.3926221610461114,2.070078831545351,3045.0,8.982300885,297.07317073170685,0.0,0,0.00623768877216021,0.06106369008535785,15.61391989494419,0.8374917925147735,1.8852717471148357,0.0,0.0,0.0,0,0.0,0,0.111245859,0,0.0,0.0,0.0,4.888888889,44.0,1,0.5641368144879955,49.25,1.1319883966333217,0.0,0,0.5178863322131018,1.0,0,8,2.4369395515534684,0,2.944444444,2.441638457279094,-0.08827165798574566,0.10157268176103085,0.0,0.06730137885751807,0.0,1.0726294777112595
HDH0928,2.145962733,28.0,0.086956522,0.2,8.794797688,551.0,0.324859888,0.793296089,197.0,0.6,303.0,5.204620462,1004.0,11.0,56.0,332.0,86.0,88.0,0.017755231,0.6,88.5,2.0,2.0,26.5,7.363636364,0.2,8.458863198,19.54450867,0.100994054,0.0,0.0,0.0,0.0,1.6,0,9,1,0,0,0,1.146119959,2.397895273,1.791759469,0.693147181,3.36729583,5.288267031,7.363913501,5.717027701,1.82529425,6.91274282,2.48490665,4.043051268,5.80814249,4.465908119,4.48863637,1.098612289,1.098612289,2.123893304,0.096213457,0.0,0.0,0.0,2428.181818,209.1775523,2.266508004,21.0,0.0,0.324859888,-0.9871625254840409,197.0,0.07389836021024554,0,0.495892212,0.793296089,1,551.0,0.12525808671713695,0.8878472353469138,1577.0,5.204620462,153.8536585365851,0.017755231,1,0.00697084917617237,0.05576679340937896,14.555133079847911,0.8466413181242078,1.4566162354254206,0.0,0.0,0.0,0,0.0,0,0.100994054,0,10.0,2428.181818,0.4,2.0,2.0,1,-0.08415300547239034,26.5,-0.09190400853647902,7.363636364,1,0.7547553587185085,1.0,0,5,1.5230872197209178,0,2.145962733,1.7795089146469045,-0.1559780017133981,0.04458225871757544,0.007389836021024554,0.06273764258555134,0.0,0.6645748854801325
