user,avg_daily_device_connections,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,risk_score_2,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,never_used_device,onboarding_hour,onboarding_month,onboarding_weekday,odd_onboarding,label,avg_daily_device_connections_log,late_hour_device_use_log,missing_disconnects_log,distinct_pcs_used_log,above_avg_daily_counter_log,emails_sent_off_hours_log,total_files_copied_log,active_days_log,avg_files_copied_per_day_log,filetype_doc_log,filetype_exe_log,filetype_jpg_log,filetype_pdf_log,filetype_txt_log,filetype_zip_log,avg_malicious_urls_per_day_log,total_malicious_urls_log,avg_after_hours_browsing_per_day_log,logon_std_dev_hours_log,after_hours_logons_log,weekend_logons_log,logons_on_other_user_pcs_log,after_hours_intensity,file_risk_composite,email_exfil_score,device_anomaly_score,logon_suspicion
CAA0612,1.242718447,0,2,1,21,0.203883495,0,15.57101449,804,0.405990206,0.611690246,0,0.48641102,0.6,641,99,6.474747475,406,3,33,126,41,32,0,0.6,159.5833333,10.1,101,30.91666667,0,1,9.96495106,17.05472062,2.393851795,0,0,0,0.3,2.5,0,13,1,0,0,0,0.807688722,0,1.098612289,0.693147181,3.091042453,0,6.464588304,4.605170186,2.011530336,6.008813185,1.386294361,3.526360525,4.844187086,3.737669618,3.496507561,2.406945108,4.624972813,0,1.221965499,0,0,0,0,73,3.866909615,5,0
CAB0614,1.520661157,0,3,1,23,0.095041322,0,15.46376812,826,0.479183301,0.61180881,0,0.743767573,0.8,931,203,4.586206897,601,9,52,181,47,41,0,0.6,151.4166667,5.636363636,62,36.16666667,0,0.8,10.11688227,16.03237094,2.511467943,0,0,78,0.9,3.1,0,10,1,0,0,0,0.924521231,0,1.386294361,0.693147181,3.17805383,0,6.837332815,5.318119994,1.720300505,6.400257445,2.302585093,3.970291914,5.204006687,3.871201011,3.737669618,1.892564168,4.143134726,0,1.256034168,0,0,4.369447852,0,109,4.533490709,7,156
CAH0936,2.6,12,1,1,1,0.2,0.2,8.790697674,303,0.443209877,0.619047619,0,0,0.4,42,4,10.5,26,1,3,8,2,2,0.976190476,0.6,94.25,2,12,34.58333333,0,0,9.399679064,14.97395801,2.75493639,6,0,34,1.5,2.7,0,21,8,0,1,0,1.280933845,2.564949357,0.693147181,0.693147181,0.693147181,0,3.761200116,1.609437912,2.442347035,3.295836866,0.693147181,1.386294361,2.197224577,1.098612289,1.098612289,1.098612289,2.564949357,0,1.323071345,1.945910149,0,3.555348061,6,16.76190476,2.411886305,15,74
CAM0681,1.512605042,0,3,1,15,0.06302521,0,8.791304348,532,0.405372405,0.50148368,40,0.502802506,0.6,759,191,3.97382199,481,2,45,159,32,40,0.002635046,0.6,93.33333333,4.333333333,52,30.83333333,2,1,10.95918026,19.04638728,2.385072676,0,0,0,0.3,2.5,0,10,1,1,0,0,0.92132008,0,1.386294361,0.693147181,2.772588722,3.713572067,6.633318433,5.257495372,1.604188557,6.177944114,1.098612289,3.828641396,5.075173815,3.496507561,3.713572067,1.673976434,3.970291914,1.098612289,1.219375376,0,0,0,422,86.02635046,1.787163561,7,0
CAS0507,1.536290323,1,3,1,21,0.084677419,0,2.932748538,254,0.578454333,0.527417747,0,0.490528415,0.6,6290,248,25.06456166,4010,40,319,1285,302,334,0.00381558,0.8,27.41666667,1.888888889,17,18.66666667,0,0,11.32582048,15.91613674,2.722661834,8,0,110,1.5,2.9,0,12,1,0,0,0,0.930702511,0.693147181,1.386294361,0.693147181,3.091042453,0,8.74687532,5.517452896,3.260576601,8.296795866,3.713572067,5.768320996,7.159291905,5.713732806,5.814130532,1.060871961,2.890371758,0,1.314438959,2.197224577,0,4.709530201,8,788.0381558,0.89474369,8,228
CCA0046,3.79,365.29,5,4.89,34,0.17,0.4,10.73134328,397,0.303626652,0.552155772,0,0.726935559,0.6,1678,177,9.480225989,1071,15,85,306,94,107,0.591775924,0.8,108.25,13.25,159,21.33333333,0,1,11.07341763,13.23773563,7.435171657,421,0,601,1.5,4.3,0,6,1,0,1,1,1.566530411,5.903425369,1.791759469,1.773255998,3.555348061,0,7.425953657,5.18178355,2.349490242,6.977281342,2.772588722,4.454347296,5.726847748,4.553876892,4.682131227,2.656756907,5.075173815,0,2.132410066,6.045005314,0,6.400257445,421,264.9177592,1.799101205,380.18,1623
CCL0068,2.327205882,0,4,1,24,0.088235294,0,8.753472222,439,0.398443201,0.328044427,0,0,0.2,630,195,3.230769231,405,5,37,125,33,25,0,0.6,89.66666667,8.416666667,101,33.58333333,0,1,7.989872685,18.00642361,0.135202717,0,0,0,0,1.8,0,8,1,0,0,0,1.202132877,0,1.609437912,0.693147181,3.218875825,0,6.447305863,5.278114659,1.442383828,6.00635316,1.791759469,3.63758616,4.836281907,3.526360525,3.258096538,2.242481169,4.624972813,0,0.12681124,0,0,0,0,65,1.14414072,9,0
CCM0136,1.263157895,0,1,1,23,0.242105263,0,1,133,0.363636364,0.637724551,0,0.505988024,0.6,137,47,2.914893617,80,2,7,33,8,7,0,0.6,8.5,1.8,9,6.583333333,0,0,11.07853212,17.7966453,2.444444108,0,0,18,0.9,2.1,0,10,1,3,0,0,0.816761137,0,0.693147181,0.693147181,3.17805383,0,4.927253685,3.871201011,1.364788156,4.394449155,1.098612289,2.079441542,3.526360525,2.197224577,2.079441542,1.029619417,2.302585093,0,1.236762529,0,0,2.944438979,0,20,0.231899837,3,36
CEJ0109,2.155405405,0,2,1,15,0.050675676,0,8.705696203,482,0.39736136,0,0,0,0.2,679,210,3.233333333,427,4,31,138,36,43,0,0.6,88.08333333,4.777777778,43,26,0,0.4,9.194444444,18.29785115,0.087496766,0,0,0,0,1.2,0,14,1,0,0,0,1.149116984,0,1.098612289,0.693147181,2.772588722,0,6.522092798,5.351858133,1.442989705,6.059123196,1.609437912,3.465735903,4.934473933,3.610917913,3.784189634,1.754019141,3.784189634,0,0.08387851,0,0,0,0,98,0,5,0
CFM0767,1.470588235,0,5,1,17,0.066666667,0,2.913043478,265,0.381037567,0.188059701,0,0.482587065,0.2,778,199,3.909547739,491,3,57,150,31,46,0,0.6,27.25,1,1,15.16666667,2,0.2,10.72002892,15.22768653,3.357170102,37,0,25,1.5,2.5,0,14,1,0,0,0,0.904456274,0,1.791759469,0.693147181,2.890371758,0,6.658011046,5.298317367,1.591181827,6.198478716,1.386294361,4.060443011,5.017279837,3.465735903,3.850147602,0.693147181,0.693147181,1.098612289,1.471822788,3.63758616,0,3.258096538,435,101,0.208742319,11,87
CGB0637,3.136231884,172,9,1,23,0.066666667,0.3,2.956521739,261,0.522848665,0.539215686,230,0,0.8,2333,343,6.801749271,1505,13,125,448,134,108,0.190312902,0.8,26.66666667,2.285714286,16,17.08333333,6.636363636,0.2,11.23722769,21.26483622,2.393138086,0,0,0,0.3,2.4,0,10,1,0,0,0,1.4197852,5.153291594,2.302585093,0.693147181,3.17805383,5.442417711,7.755338813,5.840641657,2.054347974,7.317212408,2.63905733,4.836281907,6.107022888,4.905274778,4.691347882,1.189584067,2.833213344,2.032921526,1.221755182,0,0,0,2506.272727,256.903129,0.833526857,191,0
CHM0821,1.526970954,2,3,1,18,0.074688797,0,1,144,0.419298246,0.807692308,22,0.49112426,0.4,1228,225,5.457777778,797,6,57,238,62,68,0.019543974,0.6,9.333333333,1,4,8.333333333,2.2,0.2,11.56707536,18.72512594,3.615077956,42,0,115,1.5,2.7,0,9,1,0,0,0,0.927021334,1.098612289,1.386294361,0.693147181,2.944438979,3.135494216,7.11395611,5.420534999,1.865285261,6.682108597,1.945910149,4.060443011,5.476463552,4.143134726,4.234106505,0.693147181,1.609437912,1.16315081,1.52932876,3.761200116,0,4.753590191,559,154.1954397,0.338663968,9,272
CIM0271,2.203647416,0,8,1,23,0.069908815,0.1,8.694767442,514,0.290528046,0.651955868,0,0.496489468,0.4,1552,305,5.08852459,991,7,79,321,71,83,0,0.6,90.25,1.5,6,25.25,0,0,9.319694619,16.98235002,2.446979028,0,0,17,0.9,2,0,9,1,0,0,0,1.164289978,0,2.197224577,0.693147181,3.17805383,0,7.347943823,5.723585102,1.806405785,6.899723107,2.079441542,4.382026635,5.774551546,4.276666119,4.430816799,0.916290732,1.945910149,0,1.237498203,0,0,2.890371758,0,187,1.646888633,17,34
CLB0774,8.63583815,56,10,1,7,0.020231214,0.3,2.923976608,260,0.503960999,0.522,0,0,0.6,7246,346,20.94219653,4649,46,392,1398,393,368,0.019873033,0.8,27.33333333,1.714285714,12,17.16666667,0,0,9.057093815,14.65799397,3.941192006,62,7,0,1.2,2.9,0,10,1,0,0,0,2.265489288,4.043051268,2.397895273,0.693147181,2.079441542,0,8.888342869,5.84932478,3.088411565,8.444622499,3.850147602,5.973809612,7.243512975,5.976350909,5.910796644,0.99852883,2.564949357,0,1.597606599,4.143134726,2.079441542,0,62,874.1987303,0.769203631,77,69
CPG0322,1.151785714,0,0,1,15,0.133928571,0,14.48554913,764,0.431351088,0.623902634,0,0.5,0.4,337,90,3.744444444,209,2,21,63,25,17,0,0.6,145.0833333,11.83333333,142,33.08333333,0,1,8.739205876,14.29365419,2.091335731,0,0,157,0.9,2.9,0,10,1,3,0,0,0.766298062,0,0,0.693147181,2.772588722,0,5.823045895,4.510859507,1.556974343,5.347107531,1.098612289,3.091042453,4.158883083,3.258096538,2.890371758,2.552045953,4.96284463,0,1.128603273,0,0,5.062595033,0,40,3.898366628,1,314
CQH0701,1.256880734,0,3,1,25,0.229357798,0,1,144,0.547747748,0.565868263,0,0.479041916,0.6,243,70,3.471428571,144,1,15,54,15,14,0,0.2,9.5,1.428571429,10,7.5,0,0,9.707561228,16.81599229,2.388747127,0,0,0,0.3,1.1,0,9,1,1,0,0,0.813983654,0,1.386294361,0.693147181,3.258096538,0,5.497168225,4.262679877,1.497707948,4.976733742,0.693147181,2.772588722,4.007333185,2.772588722,2.708050201,0.887303195,2.397895273,0,1.220460274,0,0,0,0,31,0.309953067,7,0
CQW0652,2.204620462,103,6,1,30,0.099009901,0.3,2.987730061,255,0.394033561,0,211,0,0.4,696,218,3.19266055,449,5,37,127,46,32,0.17816092,0.8,26.75,2.375,19,15.08333333,6.4,0.2,9.232059123,21.2638634,0.117013393,0,0,0,0,1.7,0,12,1,1,0,0,1.164593663,4.644390899,1.945910149,0.693147181,3.433987204,5.356586275,6.546785411,5.38907173,1.433335509,6.109247583,1.791759469,3.63758616,4.852030264,3.850147602,3.496507561,1.216395324,2.995732274,2.00148,0.11065851,0,0,0,1606.2,80.7816092,0,116,0
CSC0217,2,0,0,2,0,0,0.1,10.43243243,256,0.451938396,0,0,0,0.2,1,1,1,0,1,0,0,0,0,0,0,108.9166667,12.91666667,155,36.75,0,1,10.90221508,12.99724126,7.435097893,244,0,352,1.5,2.8,0,15,6,3,0,0,1.098612289,0,0,1.098612289,0,0,0.693147181,0.693147181,0.693147181,0,0.693147181,0,0,0,0,2.633087163,5.049856007,0,2.132401322,5.501258211,0,5.866468057,244,3,0,2,948
CTA0020,8.604046243,0,12,1,2,0.005780347,0.1,10.55072464,598,0.449817215,0.586538462,0,0.710164835,0.6,606,193,3.139896373,389,2,32,135,22,26,0,0.6,101.9166667,2.166666667,13,32.75,0,0,10.17788776,17.79628706,2.587573418,0,0,25,0.9,2.2,0,11,1,0,0,0,2.262184493,0,2.564949357,0.693147181,1.098612289,0,6.408528791,5.267858159,1.420670757,5.966146739,1.098612289,3.496507561,4.912654886,3.135494216,3.295836866,1.15267951,2.63905733,0,1.277476046,0,0,3.258096538,0,58,2.783651461,25,50
CWR0502,1.456066946,0,2,1,12,0.050209205,0,13.51734104,763,0.448571429,0.540303613,0,0.499893094,0.4,765,197,3.883248731,495,3,42,149,36,40,0,0.6,152.3333333,4.090909091,45,43.5,0,0.4,10.45756186,16.38048057,2.566733011,0,0,80,0.9,2.3,0,9,1,0,0,0,0.898561268,0,1.098612289,0.693147181,2.564949357,0,6.64118217,5.288267031,1.585810722,6.206575927,1.386294361,3.761200116,5.010635294,3.610917913,3.713572067,1.627456418,3.828641396,0,1.271650054,0,0,4.394449155,0,89,3.276127168,5,160
DAL0673,1.532407407,0,1,1,20,0.092592593,0,8.7696793,539,0.43384554,0.495345745,0,0.494015957,0.2,352,118,2.983050847,223,1,18,67,22,21,0,0.2,95.91666667,5.916666667,71,31.58333333,0,0.8,10.03964096,15.83281288,2.424324428,0,0,18,0.9,2.1,0,14,1,0,0,0,0.929170395,0,0.693147181,0.693147181,3.044522438,0,5.866468057,4.779123493,1.38204807,5.411646052,0.693147181,2.944438979,4.219507705,3.135494216,3.091042453,1.933933958,4.276666119,0,1.230904205,0,0,2.944438979,0,45,1.884635144,3,36
DBB0384,8.601156069,0,17,1,2,0.005780347,0.1,8.698550725,522,0.391602745,0.215928024,0,0,0.2,8468.56,346,24.69075145,5385.67,51,424,1703.01,435,414,0,0.8,89.83333333,1,2,27.58333333,0,0,7.946483622,16.05809249,0.093834053,0,0,0,0,1.1,0,8,1,0,0,0,2.261883515,0,2.890371758,0.693147181,1.098612289,0,9.044233838,5.84932478,3.246131061,8.591682662,3.951243719,6.052089169,7.440739576,6.077642243,6.02827852,0.693147181,1.098612289,0,0.089689004,0,0,0,0,981,0.735532113,35,0
DCH0843,4.6,17,0,1,0,0,0.2,1,121,0.387878788,0.402135231,15,0,0.2,38,4,9.5,28,0,1,6,1,2,0.710526316,0.4,9.416666667,1.5,3,7.416666667,1.333333333,0.2,8.440833333,19.36793367,1.020494688,3,1,0,0.6,1.6,0,21,1,3,1,0,1.722766598,2.890371758,0,0.693147181,0,2.772588722,3.663561646,1.609437912,2.351375257,3.36729583,0,0.693147181,1.945910149,0.693147181,1.098612289,0.916290732,1.386294361,0.84729786,0.703342377,1.386294361,0.693147181,0,23.33333333,11.10526316,0.155979726,18,4
DFH0188,1.61752988,0,5,1,32,0.12749004,0,2.933333333,285,0.343878149,0.218379447,0,0.486166008,0.2,6281,251,25.02390438,4026,38,310,1262,311,334,0,0.8,27.41666667,1,1,14.58333333,0,0,9.598362615,17.05741106,2.868807846,0,0,85,0.9,1.9,0,16,1,0,0,0,0.962231079,0,1.791759469,0.693147181,3.496507561,0,8.74544368,5.529429088,3.259015515,8.300776961,3.663561646,5.739792912,7.141245122,5.743003188,5.814130532,0.693147181,0.693147181,0,1.352946409,0,0,4.454347296,0,782,0.220281365,11,170
DIB0081,3.080745342,0,3,1,9,0.055900621,0,8.75308642,267,0.355107409,0.793370945,0,0,0.4,1580,161,9.813664596,1020,11,67,332,72,78,0,0.6,88.66666667,7.666666667,92,29.08333333,0,0.8,10.47829248,16.20188389,2.698011004,0,0,49,0.9,2.7,0,11,1,0,0,0,1.406279654,0,1.386294361,0.693147181,2.302585093,0,7.365812837,5.087596335,2.380810575,6.928537818,2.48490665,4.219507705,5.80814249,4.290459441,4.369447852,2.159484249,4.532599493,0,1.307795109,0,0,3.912023005,0,189,2.466023674,7,98
DIB0285,2.327380952,0,3,1,19,0.113095238,0,8.81420765,320,0.390530303,0.383137012,0,0,0.2,375,120,3.125,244,1,19,74,20,17,0,0.2,88.41666667,2.5,15,29.16666667,0,0,9.197101449,18.3076087,0.092299396,0,0,0,0,0.4,0,10,1,0,0,0,1.202185494,0,1.386294361,0.693147181,2.995732274,0,5.929589143,4.795790546,1.41706602,5.501258211,0.693147181,2.995732274,4.317488114,3.044522438,2.890371758,1.252762968,2.772588722,0,0.088285012,0,0,0,0,37,1.31884004,7,0
DIW0118,2.141065831,0,7,1,20,0.062695925,0.1,13.54069767,742,0.343132154,0.515457278,0,0,0.4,1314,281,4.676156584,844,12,60,265,63,70,0,0.6,134.4166667,5,60,37.16666667,0,0.8,9.652438355,15.04284693,2.637829289,0,0,124,0.9,2.8,0,7,1,0,0,0,1.144562179,0,2.079441542,0.693147181,3.044522438,0,7.181591945,5.641907071,1.736274346,6.739336627,2.564949357,4.110873864,5.583496309,4.158883083,4.262679877,1.791759469,4.110873864,0,1.291387155,0,0,4.828313737,0,176,2.394942738,15,248
DLM0051,8.641647399,0,17,1,8,0.018348624,0.1,17.44930876,1011.37,0.494459611,0.534794665,0,0.511554206,0.8,8468.56,346.22,24.4793578,5385.67,57.01,429.01,1703.01,435.05,422.04,0,0.8,180.5,2.333333333,28,45.8125,0,0,9.145515317,15.3393591,2.511632625,0,182,75,1.2,2.9,0,7,1,6,0,0,2.266091986,0,2.890371758,0.693147181,2.197224577,0,9.044233838,5.849958585,3.237868626,8.591682662,4.060615409,6.063808464,7.440739576,6.077756916,6.047466737,1.203972804,3.36729583,0,1.256081065,0,5.209486153,4.33073334,0,1015.11,4.614196834,35,332
DMK0257,2.12,12,7,1,99,0.304615385,0.5,8.71884058,505,0.299636804,0.71875,0,0.496010638,0.4,1499,295,5.081355932,964,11,63,311,77,73,0.022014676,0.6,88.08333333,12.90909091,142,26.16666667,0,1,9.817651904,14.89816792,3.748393516,67,6,25,1.8,4.3,0,8,1,0,0,1,1.137833002,2.564949357,2.079441542,0.693147181,4.605170186,0,7.313220387,5.690359454,1.805227686,6.872128101,2.48490665,4.158883083,5.743003188,4.356708827,4.304065093,2.632542649,4.96284463,0,1.557806354,4.219507705,1.945910149,3.258096538,67,179.2201468,1.877723971,27,123
DPM0423,3.10787172,0,1,1,23,0.067055394,0,8.719653179,549,0.41152761,0.73417302,0,0.495525356,0.4,1403,298,4.708053691,906,13,74,267,73,70,0,0.6,89.5,1,3,27,0,0,9.263987357,16.95938609,2.71208892,0,0,111,0.9,1.9,0,13,1,0,0,0,1.412905065,0,0.693147181,0.693147181,3.17805383,0,7.247080585,5.700443573,1.741878106,6.81014245,2.63905733,4.317488114,5.590986981,4.304065093,4.262679877,0.693147181,1.386294361,0,1.311594769,0,0,4.718498871,0,179,2.634490335,3,222
DRR0162,2.368644068,0,2,1,26,0.110169492,0,10.69140625,454,0.409565823,0.502740227,0,0.493606138,0.4,529,167,3.167664671,338,3,30,103,28,27,0,0.6,107.5833333,0,0,30.66666667,0,0,7.206054688,16.29388021,0.099526191,0,0,0,0,1,0,7,1,0,0,0,1.21451031,0,1.098612289,0.693147181,3.295836866,0,6.272877007,5.123963979,1.427355848,5.826000107,1.386294361,3.433987204,4.644390899,3.36729583,3.33220451,0,0,0,0.094879352,0,0,0,0,63,2.201416299,5,0
EAH0466,1.071428571,0,0,1,1,0.071428571,0,1,41,0.568965517,0.558823529,0,0.470588235,0.4,358,14,25.06456166,230,3,24,66,14,21,0,0.8,9.25,2,6,6.833333333,0,0,9.980222222,17.40395299,2.425225375,0,0,4,0.9,2.1,0,12,1,0,0,0,0.7282385,0,0,0.693147181,0.693147181,0,5.883322388,2.708050201,3.260576601,5.442417711,1.386294361,3.218875825,4.204692619,2.708050201,3.091042453,1.098612289,1.945910149,0,1.231167273,0,0,1.609437912,0,51,0.317951318,1,8
EDB0714,2.326086957,0,0,1,24,0.104347826,0,1.080508475,109,0.463840399,0.549019608,0,0,0.4,526,157,3.350318471,333,3,28,105,32,25,0,0.6,9.416666667,1.875,15,7.833333333,0,0,7.721969697,16.76790634,0.12321805,0,0,0,0,1,0,12,1,0,0,0,1.201796525,0,0,0.693147181,3.218875825,0,6.267200549,5.062595033,1.470249054,5.811140993,1.386294361,3.36729583,4.663439094,3.496507561,3.258096538,1.056052674,2.772588722,0,0.116197824,0,0,0,0,59,0.275159559,1,0
EGD0132,2.295081967,0,7,1,18,0.098360656,0.1,1.071428571,95,0.336569579,0.194871795,0,0,0,399,119,3.352941176,263,2,26,72,16,20,0,0.6,9.333333333,1.166666667,7,6.5,0,0,8.95335097,18.05723104,0.097261254,0,0,0,0,0.7,0,16,1,0,0,0,1.192431044,0,2.079441542,0.693147181,2.944438979,0,5.991464547,4.787491743,1.470851749,5.575949103,1.098612289,3.295836866,4.290459441,2.833213344,3.044522438,0.773189888,2.079441542,0,0.092817306,0,0,0,0,46,0.070272769,15,0
EHB0824,3.25,12,0,1,1,0.25,0.2,1,96,0.352226721,0.209150327,6,0,0,14,1,14,9,0,1,2,2,0,1,0.4,9.583333333,0,0,7.25,1,0,8.650453929,19.09293869,1.799937774,4,0,0,0.6,1.2,0,21,7,1,1,0,1.446918983,2.564949357,0,0.693147181,0.693147181,1.945910149,2.708050201,0.693147181,2.708050201,2.302585093,0,0.693147181,1.098612289,1.098612289,0,0,0,0.693147181,1.029597194,1.609437912,0,0,11,10,0.073668334,13,4
EHD0584,1.4,5,0,1,2,0.4,0.4,1,113,0.445086705,0.668269231,0,0,0.4,11,3,3.666666667,6,0,0,2,3,0,0.727272727,0.2,8.583333333,1.8,9,7.333333333,0,0,10.69323566,17.95691782,2.859767246,5,1,24,1.5,2.5,0,4,10,4,1,0,0.875468737,1.791759469,0,0.693147181,1.098612289,0,2.48490665,1.386294361,1.540445041,1.945910149,0,0,1.098612289,1.386294361,0,1.029619417,2.302585093,0,1.350606883,1.791759469,0.693147181,3.218875825,5,7.272727273,0.29743775,6,54
EIS0041,3.823699422,365.29,2,4.89,57,0.164739884,0.4,9.583090379,562,0.618445519,0.608153331,0,0.501977487,0.8,3676,315,11.66984127,2379,21,194,712,182,188,0.480141458,0.8,107.5,6.25,75,44.08333333,0,0.8,11.36998629,13.3863839,6.898924802,741,0,1045,1.5,4.3,0,2,1,0,1,1,1.573541149,5.903425369,1.098612289,1.773255998,4.060443011,0,8.209852481,5.755742214,2.539224466,7.774855767,3.091042453,5.272999559,6.56948142,5.209486153,5.241747015,1.981001469,4.33073334,0,2.066726649,6.609349243,0,6.952728645,741,443.8014146,3.604293271,374.18,2831
EMW0772,1.171171171,0,0,1,18,0.162162162,0,2.918128655,241,0.488298545,0.240480962,0,0,0.2,181,66,2.742424242,114,1,9,41,7,9,0,0.2,27,0,0,18,0,0,8.638955063,16.41058941,1.021490694,0,0,15,0.6,1,0,9,1,3,0,0,0.775266732,0,0,0.693147181,2.944438979,0,5.204006687,4.204692619,1.319733595,4.744932128,0.693147181,2.302585093,3.737669618,2.079441542,2.302585093,0,0,0,0.703835207,0,0,2.772588722,0,21,0.342665646,1,30
ESH0283,1.275229358,0,1,1,26,0.23853211,0,8.812138728,478,0.406844106,0.491636602,0,0.439816333,0.2,2646,109,24.27522936,1695,13,138,525,131,144,0,0.8,88.33333333,4.5,54,29.5,0,0.8,9.855879994,18.09963619,2.156331573,0,0,35,0.9,2.7,0,11,1,4,0,0,0.822080864,0,0.693147181,0.693147181,3.295836866,0,7.881182202,4.700480366,3.229824839,7.436027816,2.63905733,4.934473933,6.265301213,4.882801923,4.976733742,1.704748092,4.007333185,0,1.149410459,0,0,3.583518938,0,327,1.762599178,3,70
ESJ0670,1.258503401,0,4,1,34,0.231292517,0,9.811563169,740,0.470031966,0.198821475,0,0.443692711,0.2,3303,147,22.46938776,2128,19,175,641,177,163,0,0.8,91.23529412,5.066666667,76,34.05882353,0,0.8,8.337733009,15.7368274,1.363943827,0,129,44,0.9,2.7,0,11,1,6,0,0,0.814702382,0,1.609437912,0.693147181,3.555348061,0,8.102889135,4.997212274,3.155696923,7.663407665,2.995732274,5.170483995,6.464588304,5.18178355,5.099866428,1.802809305,4.343805422,0,0.860331338,0,4.86753445,3.80666249,0,383,0.916914606,9,217
ESR0693,1.692307692,0,5,1,19,0.162393162,0,8.727810651,276,0.263157895,0.76,16,0,0.4,509,108,4.712962963,339,3,15,101,31,20,0,0.6,89.25,7.4,74,23.75,2,1,9.614243345,18.47216435,1.966717119,0,0,23,0.6,2.6,0,15,1,0,0,0,0.990398704,0,1.791759469,0.693147181,2.995732274,2.833213344,6.234410726,4.691347882,1.742737797,5.828945618,1.386294361,2.772588722,4.624972813,3.465735903,3.044522438,2.128231706,4.317488114,1.098612289,1.087455994,0,0,3.17805383,232,49,1.74556213,11,46
FEB0306,1.569565217,0,3,1,22,0.095652174,0,1,139,0.388990826,0.623100304,0,0.507598784,0.6,1157,222,5.211711712,759,9,55,224,60,50,0,0.6,9.333333333,1,1,7.666666667,0,0,11.18516667,17.13398923,2.515184401,0,0,72,0.9,2.1,0,14,1,0,0,0,0.943736708,0,1.386294361,0.693147181,3.135494216,0,7.054449658,5.407171771,1.826436496,6.633318433,2.302585093,4.025351691,5.416100402,4.110873864,3.931825633,0.693147181,0.693147181,0,1.257091985,0,0,4.290459441,0,127,0.242380302,7,144
FFC0891,2.284153005,4,3,1,14,0.076502732,0.2,2.917525773,194,0.510775862,0.717314488,0,0,0.6,961,173,5.554913295,612,7,48,191,49,54,0.012486993,0.6,27,1.4,7,15.83333333,7,0.2,11.57370342,16.0001484,3.263564687,22,2,69,1.8,3.4,0,15,1,0,0,1,1.189108782,1.609437912,1.386294361,0.693147181,2.708050201,0,6.869014451,5.159055299,1.88021489,6.418364936,2.079441542,3.891820298,5.257495372,3.912023005,4.007333185,0.875468737,2.079441542,2.079441542,1.450105591,3.135494216,1.098612289,4.248495242,1233,129.1248699,1.068943299,11,162
FKK0055,1.202797203,0,0,1,27,0.188811189,0,8.723542117,645,0.495716218,0.810844268,0,0.502352067,0.6,601,127,4.732283465,377,3,27,132,26,36,0,0.6,95.17647059,5.571428571,78,34.70588235,0,0.8,10.58036702,17.31169905,2.431188089,0,213,25,1.2,3.2,0,9,1,4,0,0,0.789728009,0,0,0.693147181,3.33220451,0,6.400257445,4.852030264,1.746113962,5.934894196,1.386294361,3.33220451,4.890349128,3.295836866,3.610917913,1.882731247,4.369447852,0,1.232906583,0,5.365976015,3.258096538,0,81,3.506416015,1,263
FMG0527,3,12,0,1,0,0,0.2,2.936802974,223,0.329762816,0.763291139,0,0,0.4,23,2,11.5,15,0,3,4,1,0,1,0.4,27.58333333,1.666666667,10,16.16666667,0,0,9.144422141,16.9743309,1.508719065,3,0,0,0.6,1.6,0,21,12,3,1,0,1.386294361,2.564949357,0,0.693147181,0,0,3.17805383,1.098612289,2.525728644,2.772588722,0,1.386294361,1.609437912,0.693147181,0,0.980829253,2.397895273,0,0.91977229,1.386294361,0,0,3,10,0.739208096,13,3
FOB0756,1.183206107,0,1,1,22,0.167938931,0,2.957142857,302,0.537882589,0.526570048,0,0.495974235,0.6,165,54,3.055555556,101,1,10,37,9,7,0,0.2,28,0,0,19.73333333,0,0,10.78449165,15.61023026,2.480536978,0,159,142,1.2,2,0,9,1,2,0,0,0.780794488,0,0.693147181,0.693147181,3.135494216,0,5.111987788,4.007333185,1.400087683,4.624972813,0.693147181,2.397895273,3.63758616,2.302585093,2.079441542,0,0,0,1.247186586,0,5.075173815,4.96284463,0,17,0.837560032,3,443
FSC0601,2.224561404,0,5,1,21,0.073684211,0,13.66013072,662,0.443790465,0.204066986,0,0.478229665,0.2,653,204,3.200980392,413,3,32,121,41,43,0,0.6,150.5833333,16.62791667,187,33.25,0,1,8.165317215,16.72250086,1.044000774,0,0,18,0.6,2.4,0,11,1,0,0,0,1.170796942,0,1.791759469,0.693147181,3.091042453,0,6.483107351,5.323009979,1.435317925,6.025865974,1.386294361,3.496507561,4.804021045,3.737669618,3.784189634,2.86948382,5.236441963,0,0.714909051,0,0,2.944438979,0,95,1.237102179,11,36
